cust_id,visit_cnt,prod_cnt,category_cnt,brand_cnt,visit_week_num,tot_8wk_spend,max_8wk_spend,tot_8wk_quantity,fresh_food_cnt,dry_grocery_cnt,apparel_cnt,hardline_cnt,electronics_cnt,family_care_cnt,spd_fresh_food,spd_dry_grocery,spd_apparel,spd_hardline,spd_electronics,spd_family_care,prod_per_visit,cat_per_visit,brand_per_visit,spd_per_visit,quan_per_visit,fresh_food_spd_pct,dry_grocery_spd_pct,apparel_spd_pct,hardline_spd_pct,electronics_spd_pct,family_care_spd_pct,cust_id1,morning,midday,evening,spd_morning,spd_midday,spd_evening,wk_1_spd,wk_2_spd,wk_3_spd,wk_4_spd,wk_5_spd,wk_6_spd,wk_7_spd,wk_8_spd,wk_1_visit,wk_2_visit,wk_3_visit,wk_4_visit,wk_5_visit,wk_6_visit,wk_7_visit,wk_8_visit,defect
200100009112846 ,2,9,7,8,2,163.8,69,18.272,2,3,0,0,0,2,22.4,102.4,0,0,0,38.7,4.47761194,3.482587065,3.980099502,81.49253883,9.090546945,0.136743784,0.62511446,0,0,0,0.23624929,2.001E+14,0,69,29.8,0,114.7,49.1,0,0,0,0,49.1,114.7,0,0,0,0,0,0,1,1,0,0,0
200100004133981 ,4,17,12,13,2,1426.49,1188,39.094,14,1,0,0,0,5,129.69,4.1,0,0,0,1292.7,4.239401496,2.992518703,3.241895262,355.7331951,9.749126672,0.090914821,0.002874167,0,0,0,0.906203976,2.001E+14,0,0,1280.79,0,0,1426.49,118.43,1188,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
200100003478628 ,3,18,14,16,3,265.86,87.36,18.364,6,5,0,0,0,4,169.26,44,0,0,0,52.1,5.980066445,4.651162791,5.315614618,88.32557653,6.100996784,0.636626937,0.165494424,0,0,0,0.195960437,2.001E+14,0,0,129.46,0,0,265.86,0,0,0,0,104.6,87.36,73.9,0,0,0,0,0,1,1,1,0,0
200100009318778 ,1,4,3,3,1,46.9,12.7,2.442,2,2,0,0,0,0,22.6,24.3,0,0,0,0,3.96039604,2.97029703,2.97029703,46.43564508,2.417821931,0.481773561,0.518013184,0,0,0,0,2.001E+14,0,12.7,0,0,46.9,0,0,46.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
200100010289403 ,5,24,20,22,4,650.7,207,41.178,6,6,0,2,0,9,38.7,89.1,0,42.8,0,479.6,4.790419162,3.992015968,4.391217565,129.8802541,8.219161957,0.059473487,0.13692735,0,0.065774299,0,0.737041005,2.001E+14,0,0,331.8,0,0,650.7,0,67.8,0,186,0,352.2,39.7,0,0,1,0,1,0,1,1,0,0
200100006240182 ,5,8,5,7,5,139.75,39.6,15.583,1,8,0,0,0,0,8.85,130.9,0,0,0,0,1.596806387,0.998003992,1.397205589,27.89420853,3.110379278,0.063322849,0.936605668,0,0,0,0,2.001E+14,116.85,0,0,139.75,0,0,24.8,0,24.8,0,21.95,28.6,39.6,0,1,0,1,0,1,1,1,0,0
200100009603518 ,1,5,5,5,1,54.5,12.9,11.326,4,1,0,0,0,0,41.7,12.8,0,0,0,0,4.95049505,4.95049505,4.95049505,53.96039604,11.2138616,0.764997192,0.234819303,0,0,0,0,2.001E+14,0,0,12.9,0,0,54.5,0,0,0,54.5,0,0,0,0,0,0,0,1,0,0,0,0,1
200100007610353 ,2,12,9,12,2,174.2,35.8,15.284,6,3,0,0,0,2,72.3,35.2,0,0,0,55.6,5.970149254,4.47761194,5.970149254,86.66667274,7.603979822,0.415016348,0.202054981,0,0,0,0.319155012,2.001E+14,0,0,65.7,0,0,174.2,0,107.2,0,0,0,67,0,0,0,1,0,0,0,1,0,0,0
200100010138576 ,6,59,42,52,4,1092,139.8,79.47,13,32,5,4,0,6,212.6,550.3,98.4,58.7,0,170.2,9.816971714,6.988352745,8.652246256,181.6972323,13.22296193,0.194686802,0.503932878,0.090109029,0.053754069,0,0.155859324,2.001E+14,0,29.9,292,0,194.9,897.1,140,0,0,0,215.8,0,231.9,194.9,1,0,0,0,1,0,1,1,0
200100006184275 ,2,18,10,12,2,111.8,14.9,15.105,13,4,0,0,0,0,71.2,40.4,0,0,0,0,8.955223881,4.975124378,5.970149254,55.62189207,7.514925145,0.636794586,0.361327255,0,0,0,0,2.001E+14,0,14.9,12.6,0,51.1,60.7,60.7,0,0,51.1,0,0,0,0,1,0,0,1,0,0,0,0,0
200100009372306 ,1,1,1,1,1,99,99,1,0,0,0,0,0,1,0,0,0,0,0,99,0.99009901,0.99009901,0.99009901,98.01980198,0.99009901,0,0,0,0,0,0.999899,2.001E+14,0,0,99,0,0,99,0,0,99,0,0,0,0,0,0,0,1,0,0,0,0,0,1
200100009896646 ,5,16,12,14,4,477.6,128,21,2,13,1,1,0,0,30.4,429.4,9.9,7.9,0,0,3.193612774,2.395209581,2.794411178,95.32933644,4.191616766,0.063650261,0.899059936,0.020728209,0.016540693,0,0,2.001E+14,0,0,225.5,0,0,477.6,103.6,0,0,29.4,0,0,256,31.8,1,0,0,1,0,0,1,1,1
200100000925814 ,6,48,34,42,1,1383.32,288,93.74,32,13,0,0,0,4,565.73,776.69,0,0,0,40.5,7.986688852,5.657237937,6.988352745,230.1697488,15.59733995,0.408962317,0.561463928,0,0,0,0.029277175,2.001E+14,0,0,764.46,0,0,1383.32,0,0,0,0,0,0,304.6,0,0,0,0,0,0,0,1,0,1
200100009911715 ,3,10,9,10,3,177.9,89.4,13.442,3,1,0,3,0,2,107.5,10,0,30,0,30,3.322259136,2.990033223,3.322259136,59.10299307,4.465780543,0.604238067,0.056208192,0,0.168624577,0,0.168624577,2.001E+14,0,0,121.6,0,0,177.9,18.3,70.2,0,0,0,89.4,0,0,1,1,0,0,0,1,0,0,0
200100003247895 ,2,38,23,30,2,298.5,39,42,6,22,0,0,0,7,31.9,164.5,0,0,0,101.6,18.90547264,11.44278607,14.92537313,148.5074627,20.89552239,0.10686409,0.551070265,0,0,0,0.340357102,2.001E+14,0,0,62.8,0,0,298.5,0,0,0,0,143.8,0,154.7,0,0,0,0,0,1,0,1,0,1
200100000363326 ,2,8,4,6,2,343.28,155.68,14.222,7,0,0,0,0,0,343.28,0,0,0,0,0,3.980099502,1.990049751,2.985074627,170.786069,7.075622426,0.99997087,0,0,0,0,0,2.001E+14,283.14,0,0,343.28,0,0,0,0,0,0,174.33,168.95,0,0,0,0,0,0,1,1,0,0,1
200100010237879 ,3,10,9,10,1,160.49,48.8,20.35,3,4,0,0,0,3,53.99,47.6,0,0,0,58.9,3.322259136,2.990033223,3.322259136,53.3189387,6.760797469,0.336386268,0.296573165,0,0,0,0.366978166,2.001E+14,0,28.72,71.6,0,50.99,109.5,73.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
200100002106138 ,11,50,25,39,5,634.45,118.9,39.988,37,8,0,1,0,5,295.25,262.8,0,12.9,0,63.5,4.541326067,2.270663034,3.542234332,57.62488758,3.631970841,0.465356309,0.414210483,0,0.02033225,0,0.100085104,2.001E+14,75,16.8,199.5,137.95,28.4,468.1,70.3,55,49.2,0,0,0,222.5,47.65,1,1,1,0,0,0,1,1,0
200100004907076 ,11,43,28,36,7,1368.07,247.5,64.85,14,19,0,3,0,8,170.95,377.4,0,139,0,680.42,3.905540418,2.543142598,3.269754768,124.2570453,5.890099771,0.124956146,0.275860976,0,0.10160224,0,0.497353919,2.001E+14,0,82.02,817.77,0,146.15,1390.92,292.12,44.1,0,153.4,48.2,329.4,231.9,67.49,1,1,0,1,1,1,1,1,0
200100006469832 ,4,18,11,14,3,251.2,23.6,25.068,7,2,0,3,0,8,102.9,12.3,0,24.7,0,111.3,4.488778055,2.743142145,3.49127182,62.64339457,6.251371769,0.409617438,0.048963017,0,0.098324102,0,0.443055601,2.001E+14,0,0,80.8,0,0,251.2,50.9,85.6,0,96.7,0,0,0,0,1,1,0,1,0,0,0,0,0
200100006177016 ,1,4,4,4,1,86.6,31.8,6.224,2,2,0,0,0,0,43.1,43.5,0,0,0,0,3.96039604,3.96039604,3.96039604,85.74257275,6.162376215,0.497633059,0.502251481,0,0,0,0,2.001E+14,0,0,31.8,0,0,86.6,0,0,0,0,0,0,0,86.6,0,0,0,0,0,0,0,1,0
200100001255717 ,6,39,25,33,5,2603.36,1200,78.004,19,7,0,0,1,14,1461.2,502.6,0,0,399,240.56,6.489184692,4.159733777,5.490848586,433.1713989,12.97903458,0.561272556,0.193057466,0,0,0.15326288,0.092403309,2.001E+14,0,2028.6,0,0,2603.36,0,250,0,1255.7,399,0,381.7,0,136.2,1,0,1,1,0,1,0,1,0
200100007306074 ,2,7,5,6,2,94.68,35.9,4.335,5,2,0,0,0,0,22.88,71.8,0,0,0,0,3.482587065,2.487562189,2.985074627,47.10448156,2.1567162,0.241630575,0.758263777,0,0,0,0,2.001E+14,3.07,35.9,0,3.07,91.61,0,3.07,0,0,0,0,91.61,0,0,1,0,0,0,0,1,0,0,0
200100006418116 ,1,5,4,4,1,32.8,11.9,4.666,3,2,0,0,0,0,19,13.8,0,0,0,0,4.95049505,3.96039604,3.96039604,32.47524677,4.619802343,0.579091754,0.42060349,0,0,0,0,2.001E+14,11.9,0,0,32.8,0,0,0,0,0,0,0,32.8,0,0,0,0,0,0,0,1,0,0,0
200100005646436 ,4,18,15,16,3,190.07,25.53,34.149,13,5,1,0,0,0,97.14,83.03,9.9,0,0,0,4.488778055,3.740648379,3.990024938,47.39900432,8.515960617,0.511047957,0.436816054,0.052083329,0,0,0,2.001E+14,0,80.64,0,0,190.07,0,44.06,0,0,0,27.43,0,0,77.21,1,0,0,0,1,0,0,1,1
200100005303376 ,5,2,2,2,1,620,124,30,5,0,0,0,0,0,620,0,0,0,0,0,0.399201597,0.399201597,0.399201597,123.752495,5.988023952,0.999983871,0,0,0,0,0,2.001E+14,0,620,0,0,620,0,0,0,0,0,0,124,0,0,0,0,0,0,0,1,0,0,1
200100004789316 ,1,14,13,14,1,409.2,219.6,27.65,2,7,0,0,0,3,93.7,276.7,0,0,0,38.5,13.86138614,12.87128713,13.86138614,405.1484665,27.37623725,0.228977825,0.676181045,0,0,0,0.094083734,2.001E+14,0,0,219.6,0,0,409.2,0,0,0,0,0,409.2,0,0,0,0,0,0,0,1,0,0,1
200100007081903 ,6,13,5,7,5,76.62,19.8,22.581,6,10,0,0,0,0,24.62,52,0,0,0,0,2.163061564,0.831946755,1.164725458,12.74875254,3.75723815,0.321284092,0.678585436,0,0,0,0,2.001E+14,17.75,26.7,0,43.92,32.7,0,19.8,0,0,12.9,14.27,9.2,10.35,0,1,0,0,1,1,1,1,0,0
200100000259375 ,6,29,22,24,3,238.26,20.37,34.431,18,7,1,2,0,1,166.76,43.1,8.9,15.8,0,3.7,4.825291181,3.660565724,3.993344426,39.64392841,5.728951706,0.699878366,0.180887231,0.03735258,0.066311326,0,0.015528602,2.001E+14,0,36.54,50.87,0,68.94,169.32,0,0,0,35.66,0,68.73,0,71.5,0,0,0,1,0,1,0,1,1
200100008601657 ,1,8,6,6,1,64.4,13.9,7.112,6,0,0,1,0,0,50.2,0,0,13.9,0,0,7.920792079,5.940594059,5.940594059,63.76237775,7.041584147,0.779382018,0,0,0.215804988,0,0,2.001E+14,0,0,13.9,0,0,64.4,0,0,0,64.4,0,0,0,0,0,0,0,1,0,0,0,0,1
200100008077028 ,2,9,7,7,2,111.8,40.66,18.444,3,1,0,2,0,1,23.87,12.22,0,59.26,0,13.9,4.47761194,3.482587065,3.482587065,55.62188827,9.176119524,0.213487165,0.109292557,0,0.530006301,0,0.124318041,2.001E+14,0,0,54.56,0,0,111.8,0,0,0,92.8,0,19,0,0,0,0,0,1,0,1,0,0,1
100000304298231 ,1,1,1,1,1,10.8,10.8,0.606,1,0,0,0,0,0,10.8,0,0,0,0,0,0.99009901,0.99009901,0.99009901,10.6930695,0.600000006,0.999074931,0,0,0,0,0,1E+14,10.8,0,0,10.8,0,0,0,0,0,0,0,0,10.8,0,0,0,0,0,0,0,1,0,1
200100006349598 ,1,6,3,5,1,103.15,43.16,6.542,6,0,0,0,0,0,103.15,0,0,0,0,0,5.940594059,2.97029703,4.95049505,102.1287068,6.477228014,0.999903063,0,0,0,0,0,2.001E+14,43.16,0,0,103.15,0,0,0,0,0,0,0,0,0,103.15,0,0,0,0,0,0,0,1,1
200100009202252 ,1,3,3,3,1,31.8,20,4,0,0,0,2,0,1,0,0,0,11.8,0,20,2.97029703,2.97029703,2.97029703,31.48514776,3.96039604,0,0,0,0.370952546,0,0.628733118,2.001E+14,0,0,20,0,0,31.8,31.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
200100010352797 ,1,6,5,6,1,131.58,55.24,14.702,5,0,0,0,0,0,117,0,0,0,0,0,5.940594059,4.95049505,5.940594059,130.2772295,14.55643626,0.889125359,0,0,0,0,0,2.001E+14,0,0,55.24,0,0,131.58,0,0,0,0,131.58,0,0,0,0,0,0,0,1,0,0,0,1
200100001399513 ,1,3,3,3,1,45.6,19.8,4.304,2,0,1,0,0,0,25.8,0,19.8,0,0,0,2.97029703,2.97029703,2.97029703,45.14851334,4.26138604,0.565665468,0,0.434115323,0,0,0,2.001E+14,0,19.8,0,0,45.6,0,0,0,0,0,0,0,0,45.6,0,0,0,0,0,0,0,1,1
200100009636124 ,1,3,3,3,1,23.9,13.8,4,0,2,0,0,0,0,0,23.7,0,0,0,0,2.97029703,2.97029703,2.97029703,23.66336596,3.96039604,0,0.991217112,0,0,0,0,2.001E+14,0,0,13.8,0,0,23.9,0,0,0,0,23.9,0,0,0,0,0,0,0,1,0,0,0,1
200100000061518 ,2,22,12,17,1,276.55,37.8,35.69,17,3,0,0,0,1,239.95,27.6,0,0,0,9,10.94527363,5.970149254,8.457711443,137.5870586,17.75622012,0.867623689,0.099797511,0,0,0,0.032542668,2.001E+14,47.7,0,0,276.55,0,0,247.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
200100006951863 ,2,10,10,10,2,52.19,14.7,12.74,3,7,0,0,0,0,19.49,32.7,0,0,0,0,4.975124378,4.975124378,4.975124378,25.96517345,6.338308344,0.373371653,0.626436813,0,0,0,0,2.001E+14,0,26.39,0,0,52.19,0,0,0,0,0,0,19.6,32.59,0,0,0,0,0,0,1,1,0,1
200100007307715 ,6,16,11,13,5,255.66,54.8,25.53,12,4,0,0,0,0,163.96,91.7,0,0,0,0,2.662229617,1.830282862,2.163061564,42.53909957,4.247920247,0.641295416,0.358665501,0,0,0,0,2.001E+14,127.99,48.7,0,195.16,60.5,0,63.87,0,60.8,0,32.7,24.41,46.08,0,1,0,1,0,1,1,1,0,0
200100003100817 ,2,18,13,16,2,563.3,121.1,26.299,9,8,0,0,0,2,300.6,213.6,0,0,0,48.8,8.955223881,6.467661692,7.960199005,280.2487501,13.08407855,0.533631593,0.379187323,0,0,0,0.086630814,2.001E+14,121.1,67.8,0,292.1,271.2,0,292.1,0,271.2,0,0,0,0,0,1,0,1,0,0,0,0,0,0
200100006641808 ,1,7,7,7,1,123.41,69.8,6.304,1,6,0,0,0,0,9.8,113.61,0,0,0,0,6.930693069,6.930693069,6.930693069,122.1881224,6.24158406,0.079403661,0.920515291,0,0,0,0,2.001E+14,0,69.8,0,0,123.41,0,123.41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
200100010353804 ,1,1,1,1,1,234.6,234.6,4,0,1,0,0,0,0,0,234.6,0,0,0,0,0.99009901,0.99009901,0.99009901,232.2772338,3.96039604,0,0.999957376,0,0,0,0,2.001E+14,0,234.6,0,0,234.6,0,0,0,0,0,234.6,0,0,0,0,0,0,0,1,0,0,0,1
200100002598921 ,1,4,3,3,1,23.46,19.8,3.924,2,0,1,0,0,0,3.36,0,19.8,0,0,0,3.96039604,2.97029703,2.97029703,23.22772187,3.885148539,0.143161494,0,0.843630167,0,0,0,2.001E+14,0,19.8,0,0,23.46,0,23.46,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
200100009911522 ,2,12,10,10,2,127.1,25.8,8.104,8,0,0,0,0,3,65.2,0,0,0,0,61.6,5.970149254,4.975124378,4.975124378,63.23383388,4.031840842,0.512941558,0,0,0,0,0.484619586,2.001E+14,0,0,32.8,0,0,127.1,0,0,28,0,0,0,0,99.1,0,0,1,0,0,0,0,1,1
200100009943895 ,1,6,6,6,1,471.8,368,22,1,1,0,1,1,0,9,5.5,0,89,368,0,5.940594059,5.940594059,5.940594059,467.1287008,21.78217822,0.019075476,0.011657235,0,0.188635261,0.77997501,0,2.001E+14,0,0,368,0,0,471.8,0,0,0,0,0,0,0,471.8,0,0,0,0,0,0,0,1,0
200100004356713 ,4,59,33,43,4,848.26,79,80.417,28,22,1,2,0,9,249.9,227.5,50.26,128.9,0,191.1,14.71321696,8.229426434,10.72319202,211.5361773,20.05411657,0.294599547,0.268192888,0.059249996,0.151956315,0,0.225282015,2.001E+14,0,102.9,44.6,0,496.76,351.5,369.16,220.9,0,130.6,0,0,127.6,0,1,1,0,1,0,0,1,0,0
200100002635016 ,1,22,14,16,1,200.88,26.11,30.652,16,0,0,1,0,3,142.18,0,0,10,0,48.4,21.78217822,13.86138614,15.84158416,198.8911091,30.34851339,0.707750403,0,0,0.049778481,0,0.240927835,2.001E+14,0,0,26.11,0,0,200.88,0,0,0,0,0,200.88,0,0,0,0,0,0,0,1,0,0,0
200100002366369 ,1,6,3,5,1,22.1,10,6,0,6,0,0,0,0,0,22.1,0,0,0,0,5.940594059,2.97029703,4.95049505,21.8811885,5.940594059,0,0.999547716,0,0,0,0,2.001E+14,10,0,0,22.1,0,0,0,22.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
200100010325756 ,1,2,2,2,1,59,59,2,0,0,1,0,0,0,0,0,59,0,0,0,1.98019802,1.98019802,1.98019802,58.41584158,1.98019802,0,0,0.999830537,0,0,0,2.001E+14,0,59,0,0,59,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,1,1
200100010075297 ,3,4,4,4,2,212.8,119.6,6,0,1,1,1,0,1,0,46.9,119.6,9.8,0,36.5,1.328903654,1.328903654,1.328903654,70.69767543,1.993355482,0,0.220384384,0.56200365,0.046050468,0,0.171514494,2.001E+14,0,0,176.3,0,0,212.8,0,83.4,0,0,0,119.6,0,0,0,1,0,0,0,1,0,0,0
200100000939490 ,1,28,20,23,1,440.36,79.09,25.432,19,1,0,8,0,0,362.06,17.5,0,60.8,0,0,27.72277228,19.8019802,22.77227723,435.9999251,25.18019723,0.822172331,0.039739317,0,0.138065748,0,0,2.001E+14,0,0,79.09,0,0,440.36,0,0,0,440.36,0,0,0,0,0,0,0,1,0,0,0,0,0
200100005020099 ,1,9,7,8,1,91.44,24.81,10.972,6,2,0,0,0,0,76.74,14.7,0,0,0,0,8.910891089,6.930693069,7.920792079,90.53465588,10.86336646,0.839146946,0.160743569,0,0,0,0,2.001E+14,24.81,0,0,91.44,0,0,0,0,0,0,0,0,91.44,0,0,0,0,0,0,0,1,0,1
200100004191099 ,10,115,62,89,6,1816.21,164.4,168.378,50,25,1,19,0,23,759.58,518.73,59,180.5,0,296.3,11.48851149,6.193806194,8.891108891,181.4396785,16.82097962,0.418220031,0.285609443,0.03248503,0.09938216,0,0.163140916,2.001E+14,168.88,301.5,49.29,607.68,1028.4,180.13,316.2,36.69,0,0,367.91,220.48,212.43,80.57,1,1,0,0,1,1,1,1,1
200100008227965 ,6,33,23,27,5,729.87,99.8,50.794,20,10,5,0,0,0,288.77,181.1,259.4,0,0,0,5.490848586,3.826955075,4.492512479,121.4426152,8.451580486,0.395640301,0.248122948,0.355400864,0,0,0,2.001E+14,203.22,106.6,22.9,488.17,205.7,36,0,170.21,121.8,36,0,0,203.86,114.1,0,1,1,1,0,0,1,1,0
200100008803895 ,9,38,28,33,3,325.4,37.98,38.526,16,17,0,2,0,2,136.67,141.83,0,11,0,20,4.217536071,3.107658158,3.662597114,36.11542663,4.275915758,0.419993242,0.435850172,0,0.03380351,0,0.061460927,2.001E+14,0,40.98,102.9,0,126.2,199.2,24.5,43.4,0,119.3,0,0,0,0,1,1,0,1,0,0,0,0,1
200100000192612 ,6,29,14,16,5,274.48,57.22,34.482,28,6,0,0,0,0,232.38,42.1,0,0,0,0,4.825291181,2.329450915,2.662229617,45.67055091,5.73743798,0.846588202,0.153375353,0,0,0,0,2.001E+14,172.2,0,0,274.48,0,0,0,80.51,0,38.93,45.39,43.98,12.07,0,0,1,0,1,1,1,1,0,0
200100008207684 ,1,3,3,3,1,19.7,10,3.604,1,1,0,0,0,0,9.5,10,0,0,0,0,2.97029703,2.97029703,2.97029703,19.50495125,3.568316922,0.481988819,0.507356652,0,0,0,0,2.001E+14,0,0,10,0,0,19.7,19.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
200100000814942 ,1,5,5,5,1,26.63,6.9,4.64,2,2,0,0,0,1,8.49,13.24,0,0,0,4.9,4.95049505,4.95049505,4.95049505,26.3663358,4.594059746,0.318693695,0.496997004,0,0,0,0.183933943,2.001E+14,0,6.9,0,0,26.63,0,0,0,0,26.63,0,0,0,0,0,0,0,1,0,0,0,0,0
200100007771315 ,17,27,6,10,8,177.28,35.8,30.54,41,2,0,0,0,0,139.48,37.8,0,0,0,0,1.587301587,0.352733686,0.587889477,10.42210368,1.795414404,0.786733649,0.21321001,0,0,0,0,2.001E+14,115.8,0,0,177.28,0,0,5.8,8.7,13.08,5.3,19.7,10.8,39.3,13.7,1,1,1,1,1,1,1,1,0
200100003339436 ,2,14,9,10,2,136.72,43.3,14.44,3,6,0,2,0,3,16.42,74.2,0,15.8,0,30.3,6.965174129,4.47761194,4.975124378,68.0199011,7.184079868,0.120090689,0.542675374,0,0.115556199,0,0.221604615,2.001E+14,56.2,0,0,136.72,0,0,47.5,89.22,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
200100009836149 ,1,3,2,2,1,15,9,4,0,3,0,0,0,0,0,15,0,0,0,0,2.97029703,1.98019802,1.98019802,14.85148515,3.96039604,0,0.999333777,0,0,0,0,2.001E+14,9,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0
200100003131357 ,1,3,3,3,1,76.4,52.9,3,0,3,0,0,0,0,0,76.4,0,0,0,0,2.97029703,2.97029703,2.97029703,75.64356587,2.97029703,0,0.999869127,0,0,0,0,2.001E+14,0,0,52.9,0,0,76.4,0,0,0,76.4,0,0,0,0,0,0,0,1,0,0,0,0,0
200100008030523 ,1,2,2,2,1,14.8,11.8,2,2,0,0,0,0,0,14.8,0,0,0,0,0,1.98019802,1.98019802,1.98019802,14.65346554,1.98019802,0.999324781,0,0,0,0,0,2.001E+14,0,0,11.8,0,0,14.8,0,14.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
200100007322657 ,2,19,6,8,2,226.09,67.06,14.741,23,0,0,0,0,0,226.09,0,0,0,0,0,9.452736318,2.985074627,3.980099502,112.4825852,7.333830459,0.999955772,0,0,0,0,0,2.001E+14,120.83,0,0,226.09,0,0,0,0,0,0,145.99,0,0,80.1,0,0,0,0,1,0,0,1,0
200100003247986 ,5,33,22,25,5,282.45,29.9,39.091,18,14,0,1,0,2,127.73,121.32,0,8,0,25.1,6.586826347,4.391217565,4.99001996,56.37724185,7.802594731,0.45220569,0.42951217,0,0.028322596,0,0.08886214,2.001E+14,0,64.08,18.1,0,162.9,119.55,15.84,103.71,0,0,48.44,48.8,0,65.66,1,1,0,0,1,1,0,1,0
100000304288512 ,1,23,21,22,1,352.39,59.9,41.87,10,6,1,0,0,4,74.99,136.6,55.9,0,0,84.6,22.77227723,20.79207921,21.78217822,348.9009442,41.45544826,0.212797979,0.387627764,0.158626586,0,0,0.240068132,1E+14,0,59.9,0,0,352.39,0,0,0,0,0,0,0,352.39,0,0,0,0,0,0,0,1,0,0
200100004138634 ,1,14,12,13,1,182.34,33.8,16.692,5,4,0,0,0,3,38.54,84,0,0,0,59.5,13.86138614,11.88118812,12.87128713,180.5346649,16.52673211,0.211351788,0.460652562,0,0,0,0.326295565,2.001E+14,33.8,0,0,182.34,0,0,0,0,0,0,0,182.34,0,0,0,0,0,0,0,1,0,0,1
200100006848020 ,2,7,6,7,2,278.6,99.9,8,2,2,0,0,0,2,33.3,189.8,0,0,0,55.5,3.482587065,2.985074627,3.482587065,138.6069682,3.980099502,0.119521907,0.681239004,0,0,0,0.199203183,2.001E+14,0,189.8,0,0,278.6,0,0,0,0,178.7,0,0,99.9,0,0,0,0,1,0,0,1,0,0
200100010352869 ,1,1,1,1,1,10.5,10.5,1,0,1,0,0,0,0,0,10.5,0,0,0,0,0.99009901,0.99009901,0.99009901,10.3960396,0.99009901,0,0.999048525,0,0,0,0,2.001E+14,10.5,0,0,10.5,0,0,0,0,0,0,10.5,0,0,0,0,0,0,0,1,0,0,0,1
200100005324204 ,35,63,32,51,8,816.57,109,185.924,52,24,3,2,0,7,350.9,182.5,69.6,119.9,0,78.67,1.799485861,0.914024564,1.45672665,23.32390592,5.310596421,0.429719056,0.22349312,0.085233539,0.14683192,0,0.09634084,2.001E+14,109,178,229.61,109,353.6,353.97,25.8,18.9,25.1,41.1,25.8,109,57.97,59.6,1,1,1,1,1,1,1,1,0
200100010088839 ,1,4,4,4,1,44.9,21.8,4.118,3,0,0,0,0,0,44.7,0,0,0,0,0,3.96039604,3.96039604,3.96039604,44.45544328,4.077227753,0.995324049,0,0,0,0,0,2.001E+14,0,0,21.8,0,0,44.9,0,0,0,44.9,0,0,0,0,0,0,0,1,0,0,0,0,0
200100010274646 ,1,6,6,6,1,78.8,24.5,5.926,6,0,0,0,0,0,78.8,0,0,0,0,0,5.940594059,5.940594059,5.940594059,78.019805,5.86732685,0.999873113,0,0,0,0,0,2.001E+14,0,0,24.5,0,0,78.8,0,0,78.8,0,0,0,0,0,0,0,1,0,0,0,0,0,1
200100005273462 ,2,2,2,2,2,10.61,4.9,2.204,1,2,0,0,0,0,0.81,9.8,0,0,0,0,0.995024876,0.995024876,0.995024876,5.278607269,1.096517411,0.076271182,0.922787159,0,0,0,0,2.001E+14,0,0,9.8,0,0,10.61,5.71,4.9,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
100000304284395 ,1,3,3,3,1,13.55,5.59,1.912,3,0,0,0,0,0,13.55,0,0,0,0,0,2.97029703,2.97029703,2.97029703,13.41584177,1.893069248,0.999262537,0,0,0,0,0,1E+14,0,0,5.59,0,0,13.55,0,0,0,0,0,0,13.55,0,0,0,0,0,0,0,1,0,1
200100009031708 ,1,3,3,3,1,129.6,56.4,7,0,1,0,0,0,2,0,27.8,0,0,0,101.8,2.97029703,2.97029703,2.97029703,128.3168377,6.930693069,0,0.214489607,0,0,0,0.785433209,2.001E+14,0,0,56.4,0,0,129.6,129.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
200100000116877 ,7,26,22,24,4,747.76,119.6,93.086,12,17,0,0,0,1,177.56,553.2,0,0,0,17,3.708987161,3.138373752,3.423680456,106.6704721,13.27902975,0.237452686,0.739799596,0,0,0,0.022734263,2.001E+14,0,385.6,29.14,0,649.32,98.44,0,0,0,98.44,245.82,0,89.7,119.6,0,0,0,1,1,0,1,1,1
200100008420984 ,23,36,21,31,7,2872.5,2399,51.392,32,5,0,2,1,1,373.55,63.15,0,34.9,2399,1.9,1.564537158,0.912646675,1.34724033,124.8370168,2.233463637,0.13004306,0.021984259,0,0.012149655,0.835158173,0.000661442,2.001E+14,0,2490.2,189.35,0,2525.1,347.4,2399,42.6,0,7.3,83.6,17.7,38.6,36.9,1,1,0,1,1,1,1,1,0
