cust_id	payment_category_desc	payment_amount_share
200100005347750 	银行卡支付	0.253509645
200100008482805 	现金支付	0.185408442
200100009495976 	银行卡支付	0.269996828
200100009333534 	银行卡支付	0.997369805
200100009245732 	现金支付	0.846111608
200100008498649 	现金支付	0.638934369
200100008506777 	银行卡支付	0.289717159
200100007481059 	活动支付	0.006194176
200100007610413 	现金支付	0.154161196
200100004695509 	现金支付	0.755369708
200100007837554 	现金支付	0.431877757
200100009915832 	电子支付	0.997706948
200100009185753 	现金支付	0.692400418
200100001421991 	电子支付	0.366231068
200100002088848 	现金支付	0.76380136
200100001742342 	现金支付	0.998596491
200100002102610 	电子支付	0.047105181
200100008479646 	电子支付	0.996059889
200100009418298 	现金支付	0.997910136
200100008062418 	电子支付	0.236857255
200100008499077 	银行卡支付	0.999101124
200100009950089 	现金支付	0.936305736
200100008422777 	银行卡支付	0.999153117
200100008800198 	现金支付	0.879579435
200100001979819 	银行卡支付	0.408708925
200100002337179 	电子支付	0.030070688
200100005333885 	电子支付	0.44648129
200100006516870 	银行卡支付	0.078024072
200100002136560 	银行卡支付	0.998472396
200100009171683 	银行卡支付	0.904349288
200100006468737 	银行卡支付	0.339883088
200100008064717 	电子支付	0.030199909
200100007955178 	银行卡支付	0.688741242
200100001324686 	现金支付	0.687170475
200100001938542 	电子支付	0.060339127
200100007904794 	预支付卡支付	0.380083005
200100007456784 	现金支付	0.997630893
200100009772702 	现金支付	0.218912326
200100008854640 	银行卡支付	0.236669724
200100008976132 	现金支付	0.998320739
200100006752001 	银行卡支付	0.999606237
200100008876457 	现金支付	0.380032824
200100010002534 	现金支付	0.993666878
200100008161787 	电子支付	0.372750636
200100006856346 	现金支付	0.999369364
200100008061754 	现金支付	0.330422486
200100005323166 	电子支付	0.43549551
200100002138434 	现金支付	0.996044304
200100006864211 	现金支付	0.998189062
200100006837031 	现金支付	0.982758621
200100007497082 	银行卡支付	0.627061719
200100009353584 	银行卡支付	0.996631863
200100006751736 	电子支付	0.56252264
200100009607874 	银行卡支付	0.707246377
200100008879502 	银行卡支付	0.954072285
200100001792632 	现金支付	0.656544127
200100006777030 	预支付卡支付	0.785373602
200100009382908 	银行卡支付	0.994148625
200100009490787 	现金支付	0.995287465
200100009403893 	现金支付	0.669063675
200100004746120 	银行卡支付	0.652469414
200100004764370 	预支付卡支付	0.64077321
200100009490054 	电子支付	0.127031956
200100009577362 	电子支付	0.077720659
200100003954504 	银行卡支付	0.409586865
200100009580677 	电子支付	0.76810725
200100009492956 	现金支付	0.994861254
200100009575323 	银行卡支付	0.214360976
200100001646191 	现金支付	0.998459168
200100008506111 	现金支付	0.275468155
200100001657585 	预支付卡支付	0.020898903
200100009293634 	银行卡支付	0.99740462
200100003918938 	银行卡支付	0.261689427
200100003946169 	银行卡支付	0.953582329
200100008871736 	银行卡支付	0.733488366
200100009330212 	银行卡支付	0.699725243
200100009020625 	现金支付	0.994767138
200100008992198 	银行卡支付	0.791081458
200100009038328 	电子支付	0.077271495
200100010033317 	现金支付	0.994152047
200100009329949 	现金支付	0.992050875
200100008855402 	银行卡支付	0.998513453
200100009405266 	现金支付	0.460557332
200100010019464 	现金支付	0.997803646
200100008029259 	现金支付	0.430576621
200100001975002 	现金支付	0.902364132
200100008858496 	电子支付	0.448946252
200100009268204 	现金支付	0.896243706
200100008486576 	电子支付	0.635919947
200100009309023 	现金支付	0.996905941
200100009189059 	银行卡支付	0.40247817
200100008879838 	电子支付	0.200509546
200100008116207 	现金支付	0.90794511
200100010021870 	现金支付	0.978308025
200100009524822 	现金支付	0.997136312
200100009605519 	现金支付	0.992892679
200100006692257 	现金支付	0.481613737
200100007843920 	银行卡支付	0.38251809
200100009314862 	现金支付	0.934736424
200100008494063 	现金支付	0.940336834
200100007606938 	现金支付	0.647536972
200100010019818 	电子支付	0.581914902
200100009435813 	银行卡支付	0.565345604
200100002309079 	现金支付	0.99966244
200100005427890 	银行卡支付	0.52306315
200100005365696 	现金支付	0.827540594
200100009473522 	银行卡支付	0.094896328
200100009307731 	现金支付	0.127336581
200100009964522 	现金支付	0.846600514
200100003930610 	电子支付	0.772399103
200100001222826 	银行卡支付	0.630332946
200100008423070 	预支付卡支付	0.003575668
200100008760874 	银行卡支付	0.073602368
200100009313351 	现金支付	0.623318979
200100002274421 	银行卡支付	0.71731106
200100007839728 	现金支付	0.897179579
200100001381264 	银行卡支付	0.71390034
200100008808934 	电子支付	0.460779469
200100002011231 	银行卡支付	0.890567739
200100006661066 	现金支付	0.461417368
200100007610693 	现金支付	0.997336884
200100002114052 	现金支付	0.999401628
200100008989923 	预支付卡支付	0.999904273
200100009140204 	电子支付	0.021571492
200100010070859 	电子支付	0.545454555
200100006683437 	现金支付	0.575215512
200100008702155 	现金支付	0.999142514
200100001969064 	现金支付	0.151593162
200100009245320 	现金支付	0.995427527
200100008174483 	现金支付	0.586419356
200100002387823 	现金支付	0.998364142
200100007565182 	电子支付	0.181749762
200100007946045 	银行卡支付	0.557199666
200100008025165 	现金支付	0.604419702
200100005354274 	现金支付	0.185420191
200100008772147 	现金支付	0.535830347
200100001672056 	现金支付	0.171048258
200100008492101 	活动支付	0.006075827
200100009560386 	电子支付	0.988969778
200100001804231 	现金支付	0.918195701
200100006661105 	电子支付	0.421852373
200100002240698 	银行卡支付	0.553169754
200100007502623 	电子支付	0.149489343
200100009892276 	现金支付	0.169652391
200100006424566 	银行卡支付	0.120741619
200100001308405 	现金支付	0.184240456
200100008035426 	现金支付	0.424498943
200100007988196 	银行卡支付	0.33194253
200100009292163 	现金支付	0.24781607
200100007580447 	现金支付	0.197273896
200100002093284 	现金支付	0.103847583
200100008742495 	现金支付	0.048819214
200100006514639 	现金支付	0.999710288
200100007765016 	现金支付	0.427059701
200100009108634 	现金支付	0.546317695
200100006498909 	现金支付	0.99894759
200100007609613 	电子支付	0.036465636
200100009564223 	现金支付	0.999268311
200100004734770 	预支付卡支付	0.210045662
200100009454873 	现金支付	0.445015166
200100009328910 	预支付卡支付	0.995673323
200100009938390 	现金支付	0.996867168
200100008105924 	电子支付	0.006181438
200100003901508 	现金支付	0.337671452
200100007570056 	银行卡支付	0.142139659
200100007920186 	电子支付	0.025185298
200100001812159 	现金支付	0.19741616
200100009014993 	现金支付	0.181791809
200100009543861 	现金支付	0.99737395
200100002337493 	现金支付	0.998813901
200100006841719 	现金支付	0.934130231
200100002126717 	银行卡支付	0.691566092
200100001660431 	现金支付	0.076551511
200100010073159 	电子支付	0.982110913
200100008643062 	现金支付	0.998961255
200100007892766 	现金支付	0.997123958
200100006537730 	现金支付	0.182534184
200100008890556 	现金支付	0.502853472
200100001694467 	银行卡支付	0.779368917
200100001771065 	电子支付	0.002865022
200100006755691 	现金支付	0.998236674
200100009427183 	现金支付	0.822112481
200100009308253 	现金支付	0.199343272
200100009029582 	现金支付	0.560038929
200100005410829 	预支付卡支付	0.016811273
200100008432669 	现金支付	0.232416994
200100006890747 	银行卡支付	0.176413987
200100009433988 	银行卡支付	0.992800576
200100009040279 	现金支付	0.98853211
200100006687573 	电子支付	0.369000661
200100006858476 	现金支付	0.997794928
200100002388114 	银行卡支付	0.374800292
200100005092404 	预支付卡支付	0.006331071
200100002107762 	活动支付	0.022992098
200100001429448 	现金支付	0.864416846
200100008794033 	现金支付	0.998666489
200100006768584 	现金支付	0.99795124
200100002156361 	现金支付	0.661013375
200100009914076 	银行卡支付	0.226268817
200100005363962 	银行卡支付	0.56284442
200100006515631 	现金支付	0.999635196
200100003942523 	现金支付	0.999234303
200100008630356 	现金支付	0.080869153
200100008775203 	预支付卡支付	0.186854457
200100008203444 	现金支付	0.089966503
200100005328250 	现金支付	0.555523887
200100008803498 	银行卡支付	0.486780157
200100009108016 	预支付卡支付	0.022998579
200100001793424 	预支付卡支付	0.038265456
200100002309856 	预支付卡支付	0.246258082
200100009297575 	银行卡支付	0.752832207
200100009635103 	银行卡支付	0.12918493
200100008428438 	银行卡支付	0.024309726
200100009016104 	银行卡支付	0.775893162
200100009331625 	现金支付	0.841892535
200100001710253 	预支付卡支付	0.08776152
200100009974814 	现金支付	0.11701672
200100009269165 	银行卡支付	0.091818581
200100009959243 	电子支付	0.683032306
200100008023032 	活动支付	0.009833808
200100009469839 	现金支付	0.998577323
200100001392145 	现金支付	0.254660762
200100008793530 	现金支付	0.744669719
200100005100734 	银行卡支付	0.22404007
200100010037206 	现金支付	0.287466258
200100008061102 	银行卡支付	0.497508862
200100007761647 	现金支付	0.996657753
200100001301554 	银行卡支付	0.607767057
200100008175492 	银行卡支付	0.788332698
200100009397695 	现金支付	0.997799296
200100009427883 	预支付卡支付	0.461502838
200100007361469 	现金支付	0.999222516
200100001366517 	现金支付	0.363200763
200100009644119 	现金支付	0.597239244
200100009212319 	现金支付	0.998270494
200100005099709 	电子支付	0.141398107
200100009140078 	银行卡支付	0.082466781
200100002107740 	银行卡支付	0.733395018
200100009331452 	银行卡支付	0.299127707
200100009949561 	现金支付	0.995824635
200100009449674 	现金支付	0.997638167
200100007773861 	预支付卡支付	0.229279959
200100008785581 	银行卡支付	0.196060461
200100009293378 	现金支付	0.307203724
200100004757695 	现金支付	0.484135182
200100008791716 	现金支付	0.02798094
200100002240365 	预支付卡支付	0.086978126
200100002150433 	现金支付	0.998756837
200100006685794 	银行卡支付	0.69170201
200100009456411 	现金支付	0.975609756
200100005105105 	银行卡支付	0.122001276
200100007758649 	电子支付	0.153867324
200100009455977 	电子支付	0.020635418
200100002115049 	电子支付	0.475082657
200100007934887 	现金支付	0.482198487
200100008431175 	现金支付	0.855728989
200100005383350 	银行卡支付	0.728360824
200100009644852 	现金支付	0.14995021
200100006860354 	银行卡支付	0.365745578
200100001770332 	预支付卡支付	0.998591946
200100006713031 	现金支付	0.376736783
200100008798758 	电子支付	0.1360031
200100009273152 	电子支付	0.073415131
200100003043391 	电子支付	0.997443567
200100005044732 	现金支付	0.074078866
200100009299925 	现金支付	0.339949756
200100009600010 	现金支付	0.7874958
200100009346044 	银行卡支付	0.995253915
200100009427400 	银行卡支付	0.724446784
200100008217146 	电子支付	0.084913047
200100009587810 	银行卡支付	0.232673835
200100009229605 	现金支付	0.77917921
200100008646007 	电子支付	0.051218373
200100009592391 	现金支付	0.999687344
200100007632670 	电子支付	0.208081827
200100006528198 	银行卡支付	0.994574173
200100008744634 	现金支付	0.042358253
200100001239474 	现金支付	0.582409516
200100008173969 	现金支付	0.122096713
200100003900623 	银行卡支付	0.552335127
200100008800868 	电子支付	0.075122103
200100008057943 	现金支付	0.536247597
200100009257952 	银行卡支付	0.345953955
200100009508678 	现金支付	0.916454699
200100007944492 	现金支付	0.477063185
200100008461889 	现金支付	0.854561974
200100007648706 	现金支付	0.692611306
200100009575744 	现金支付	0.252965228
200100001233828 	银行卡支付	0.993444587
200100008840801 	电子支付	0.103073112
200100009217802 	现金支付	0.89352838
200100007588554 	银行卡支付	0.609284389
200100009260080 	现金支付	0.583182984
200100001776557 	银行卡支付	0.351162682
200100008991285 	现金支付	0.505845127
200100008653651 	现金支付	0.999033536
200100008152230 	现金支付	0.973474802
200100001322750 	银行卡支付	0.542214908
200100005462845 	银行卡支付	0.507095801
200100008989590 	现金支付	0.996229261
200100001660792 	银行卡支付	0.04798091
200100009291167 	银行卡支付	0.210183919
200100002122972 	电子支付	0.554976141
200100008459231 	现金支付	0.776464949
200100008417885 	现金支付	0.053295533
200100001637244 	现金支付	0.000558793
200100003904972 	现金支付	0.987212276
200100008226157 	银行卡支付	0.905642054
200100007574308 	现金支付	0.388856772
200100005461167 	现金支付	0.993972272
200100008762296 	电子支付	0.059275292
200100006470500 	现金支付	0.265138649
200100009417033 	银行卡支付	0.690244481
200100007622557 	电子支付	0.367440197
200100009531860 	现金支付	0.251361719
200100005359844 	电子支付	0.207063291
200100001264085 	银行卡支付	0.99985602
200100007763425 	银行卡支付	0.786579212
200100009869252 	银行卡支付	0.809493277
200100006502112 	银行卡支付	0.582217195
200100007608954 	现金支付	0.315068514
200100008803820 	现金支付	0.999060856
200100009363987 	电子支付	0.997517995
200100008680618 	银行卡支付	0.953155693
200100007366554 	电子支付	0.107938893
200100009390522 	现金支付	0.829510058
200100008477036 	现金支付	0.174882079
200100007894283 	现金支付	0.04969419
200100002166442 	电子支付	0.996917386
200100003945811 	银行卡支付	0.160531086
200100009351731 	银行卡支付	0.67460637
200100004770398 	现金支付	0.999055178
200100007594645 	银行卡支付	0.32100094
200100002096233 	电子支付	0.191041563
200100008467261 	银行卡支付	0.997818975
200100008686366 	银行卡支付	0.9995181
200100008855988 	银行卡支付	0.029026572
200100008506785 	现金支付	0.267258772
200100001251779 	银行卡支付	0.215472771
200100008752650 	电子支付	0.081923029
200100001394542 	电子支付	0.427681401
200100008664216 	现金支付	0.99618029
200100009005002 	现金支付	0.919041334
200100005091394 	银行卡支付	0.993979531
200100009525481 	电子支付	0.170952328
200100007762179 	现金支付	0.410902917
200100008803771 	银行卡支付	0.704169297
200100008791979 	银行卡支付	0.454486714
200100008717597 	银行卡支付	0.179622495
200100009147185 	现金支付	0.384060273
200100006857509 	现金支付	0.998361193
200100009437637 	现金支付	0.998013508
200100008428087 	银行卡支付	0.940067054
200100006461831 	银行卡支付	0.626937863
200100008029651 	银行卡支付	0.32912089
200100001273714 	电子支付	0.321576637
200100009363496 	银行卡支付	0.360914722
200100006873903 	现金支付	0.998049922
200100009886617 	现金支付	0.996092223
200100007784996 	电子支付	0.999102777
200100001385875 	现金支付	0.046558321
200100002451929 	现金支付	0.349945335
200100008979820 	银行卡支付	0.672118078
200100009397576 	银行卡支付	0.372430315
200100009544128 	现金支付	0.892867523
200100002434258 	预支付卡支付	0.859182341
200100002080093 	现金支付	0.359705497
200100009329596 	银行卡支付	0.686499065
200100001325975 	现金支付	0.045328058
200100007772972 	现金支付	0.044404761
200100002169490 	银行卡支付	0.999624131
200100003936375 	现金支付	0.999286886
200100002261016 	现金支付	0.999351239
200100006499128 	电子支付	0.029235884
200100010034907 	电子支付	0.880326506
200100003909338 	现金支付	0.146225729
200100005342412 	现金支付	0.139503075
200100009509666 	现金支付	0.190716447
200100009764550 	现金支付	0.16364827
200100008071414 	银行卡支付	0.002072243
200100009585194 	现金支付	0.766015549
200100001254026 	现金支付	0.059207989
200100008755200 	电子支付	0.097568348
200100009273925 	银行卡支付	0.32388377
200100001316301 	现金支付	0.859037378
200100005373091 	电子支付	0.409079149
200100001262957 	现金支付	0.058594513
200100006394350 	银行卡支付	0.378175085
200100001409916 	电子支付	0.414473684
200100007588531 	现金支付	0.240718994
200100008203548 	银行卡支付	0.405574505
200100008040119 	电子支付	0.258254222
200100009520126 	银行卡支付	0.080456258
200100004680387 	现金支付	0.998725952
200100006521537 	电子支付	0.491345116
200100008726166 	银行卡支付	0.8980268
200100009544470 	银行卡支付	0.797259479
200100008393448 	现金支付	0.99798995
200100006534552 	银行卡支付	0.690822293
200100006702166 	预支付卡支付	0.678700948
200100007627377 	现金支付	0.146934447
200100009317759 	银行卡支付	0.276936716
200100004766714 	电子支付	0.31255487
200100009302945 	现金支付	0.636531791
200100005095561 	现金支付	0.9991636
200100009417837 	电子支付	0.012508589
200100001343420 	银行卡支付	0.977473383
200100001786571 	银行卡支付	0.380640309
200100002041720 	现金支付	0.999764826
200100008006509 	现金支付	0.196203303
200100005117211 	现金支付	0.997746733
200100008685257 	银行卡支付	0.152039045
200100006759667 	银行卡支付	0.684780176
200100006783593 	现金支付	0.331045088
200100006659733 	现金支付	0.343478071
200100008493124 	现金支付	0.99448428
200100009506720 	现金支付	0.999497235
200100007550076 	银行卡支付	0.399041513
200100009970136 	现金支付	0.990196078
200100005428765 	银行卡支付	0.999142146
200100009580538 	现金支付	0.997576345
200100006727339 	现金支付	0.0021122
200100008468970 	银行卡支付	0.712446624
200100002236717 	银行卡支付	0.999038369
200100007985379 	银行卡支付	0.186058725
200100006392508 	电子支付	0.005405201
200100001436975 	银行卡支付	0.920304346
200100005063973 	银行卡支付	0.552532035
200100006520982 	电子支付	0.091129432
200100001956368 	现金支付	0.997185477
200100008021210 	现金支付	0.006555263
200100003917533 	现金支付	0.669745183
200100002272702 	银行卡支付	0.491950375
200100009243097 	现金支付	0.192670968
200100006796282 	电子支付	0.164136277
200100006540074 	预支付卡支付	0.18601
200100009638957 	现金支付	0.570754717
200100002437231 	预支付卡支付	0.057380248
200100002160185 	现金支付	0.018680357
200100001942261 	银行卡支付	0.121344742
200100007457361 	银行卡支付	0.192369557
200100009322889 	现金支付	0.438179008
200100001412991 	电子支付	0.087689762
200100009285667 	现金支付	0.622037447
200100009551525 	银行卡支付	0.887385727
200100007601841 	电子支付	0.400132055
200100009204254 	现金支付	0.850199108
200100003938802 	现金支付	0.998613807
200100005103135 	现金支付	0.997326918
200100001376514 	电子支付	0.144571844
200100003952841 	现金支付	0.666463511
200100002306892 	现金支付	0.639860396
200100001437269 	现金支付	0.997530254
200100001379408 	现金支付	0.996079969
200100001719220 	现金支付	0.907182226
200100009374869 	现金支付	0.899680987
200100008808446 	现金支付	0.461341025
200100005372175 	电子支付	0.272112672
200100001761000 	现金支付	0.086274274
200100009495548 	现金支付	0.999634983
200100008894084 	电子支付	0.178384201
200100004745084 	预支付卡支付	0.159625924
200100009357291 	现金支付	0.999294831
200100009832205 	现金支付	0.668446029
200100002254353 	现金支付	0.024650026
200100001682988 	银行卡支付	0.635516452
200100005026419 	银行卡支付	0.679052759
200100002121936 	银行卡支付	0.321294227
200100009301736 	现金支付	0.74521459
200100009586086 	电子支付	0.77931037
200100001811081 	现金支付	0.576940052
200100008474400 	电子支付	0.041061055
200100001650697 	预支付卡支付	0.37429108
200100008603763 	现金支付	0.999279383
200100008189780 	电子支付	0.104332252
200100006436945 	电子支付	0.42419553
200100002133226 	银行卡支付	0.061052955
200100001981115 	现金支付	0.999220638
200100005082160 	银行卡支付	0.080769063
200100009113369 	现金支付	0.776899576
200100001352649 	现金支付	0.555363335
200100001332874 	电子支付	0.946928642
200100002089059 	银行卡支付	0.456290009
200100005331684 	电子支付	0.487129987
200100010044524 	银行卡支付	0.090500448
200100008817959 	现金支付	0.345342911
200100005441459 	银行卡支付	0.99886557
200100008815360 	银行卡支付	0.279105434
200100008065035 	银行卡支付	0.434573122
200100008423991 	现金支付	0.998035363
200100009513382 	现金支付	0.346526329
200100005085678 	电子支付	0.262499224
200100001267576 	电子支付	0.357694591
200100006393477 	现金支付	0.115396561
200100009162384 	现金支付	0.997479839
200100009214371 	银行卡支付	0.119922358
200100009181121 	现金支付	0.996411913
200100009826823 	现金支付	0.675155602
200100005377221 	银行卡支付	0.99586606
200100001956869 	现金支付	0.184474711
200100005331438 	电子支付	0.019612597
200100009590809 	现金支付	0.217560672
200100007627286 	活动支付	0.158315527
200100006869297 	银行卡支付	0.86970976
200100009420013 	现金支付	0.999115905
200100006687870 	现金支付	0.668105317
200100002401754 	银行卡支付	0.994475138
200100003888007 	银行卡支付	0.400673592
200100009328648 	现金支付	0.971098265
200100001787246 	电子支付	0.004483726
200100009276082 	银行卡支付	0.764629352
200100008474307 	银行卡支付	0.751583856
200100001776683 	电子支付	0.132693572
200100002132627 	银行卡支付	0.687563185
200100007375680 	活动支付	0.006043139
200100002099748 	现金支付	0.997224535
200100009501623 	现金支付	0.717581554
200100008025610 	银行卡支付	0.331264381
200100002424966 	电子支付	0.430630732
200100002114338 	银行卡支付	0.457004283
200100006668545 	电子支付	0.108732799
200100008199083 	银行卡支付	0.57789074
200100009477960 	现金支付	0.690262961
200100002160014 	现金支付	0.170475469
200100009130269 	现金支付	0.770394036
200100009760474 	银行卡支付	0.620226305
200100009258465 	现金支付	0.769151276
200100009183007 	现金支付	0.00686699
200100009648791 	现金支付	0.999238965
200100009510881 	现金支付	0.994714588
200100008426872 	银行卡支付	0.459445296
200100008800352 	现金支付	0.344690405
200100001309947 	现金支付	0.486834671
200100003941008 	电子支付	0.770222937
200100006443821 	电子支付	0.056612136
200100008981930 	银行卡支付	0.065330076
200100009508593 	现金支付	0.998338318
200100006490813 	银行卡支付	0.086745696
200100007876280 	电子支付	0.084345719
200100007470173 	现金支付	0.998370539
200100001223488 	现金支付	0.680305904
200100002170507 	电子支付	0.999188904
200100006861560 	电子支付	0.282242498
200100002409680 	电子支付	0.158647629
200100009330113 	现金支付	0.984662576
200100008886715 	现金支付	0.99925401
200100007643015 	银行卡支付	0.720512351
200100008204898 	电子支付	0.73085612
200100001233989 	现金支付	0.999668545
200100007587688 	银行卡支付	0.697958635
200100001641871 	银行卡支付	0.999755045
200100005456909 	银行卡支付	0.679873625
200100009377349 	电子支付	0.601893303
200100008049458 	预支付卡支付	0.440267963
200100009531506 	银行卡支付	0.111508003
200100005416065 	现金支付	0.867515078
200100001768157 	银行卡支付	0.038893774
200100001661646 	银行卡支付	0.261068315
200100008704898 	银行卡支付	0.996706192
200100005063550 	现金支付	0.450562138
200100009241946 	现金支付	0.575155241
200100006667442 	电子支付	0.086945916
200100008211684 	电子支付	0.99349805
200100009908105 	银行卡支付	0.304185543
200100009317904 	电子支付	0.795339553
200100008820152 	现金支付	0.542923627
200100007502781 	活动支付	0.006031461
200100005333373 	预支付卡支付	0.996868149
200100009929401 	银行卡支付	0.343526352
200100001386707 	预支付卡支付	0.067868918
200100008202761 	银行卡支付	0.751528862
200100006768540 	银行卡支付	0.241835987
200100009039619 	预支付卡支付	0.518945357
200100001675750 	银行卡支付	0.227088697
200100007826308 	银行卡支付	0.432323925
200100006864718 	银行卡支付	0.271841357
200100006417250 	现金支付	0.998371601
200100006492562 	银行卡支付	0.737245922
200100008136551 	现金支付	0.998401023
200100008461734 	银行卡支付	0.898674684
200100009485395 	现金支付	0.933935181
200100008634611 	现金支付	0.777085559
200100009521578 	现金支付	0.734138473
200100007750259 	现金支付	0.997594998
200100008089789 	现金支付	0.109266743
200100005099573 	现金支付	0.997536946
200100005336950 	活动支付	0.972196378
200100002406834 	现金支付	0.999797197
200100005323143 	银行卡支付	0.358321068
200100008196976 	活动支付	0.002382735
200100002089320 	银行卡支付	0.287944423
200100008592525 	现金支付	0.99137931
200100008765354 	银行卡支付	0.503525879
200100009621939 	银行卡支付	0.46049887
200100005325588 	预支付卡支付	0.999424987
200100005379858 	现金支付	0.543794048
200100002150678 	银行卡支付	0.943805106
200100008029416 	电子支付	0
200100009586813 	现金支付	0.99964471
200100004809717 	电子支付	0.391427356
200100009957691 	现金支付	0.977924946
200100009328772 	现金支付	0.997436555
200100006663203 	银行卡支付	0.996411269
200100008749388 	现金支付	0.044206567
200100006473898 	电子支付	0.220150759
200100008228477 	现金支付	0.99577881
200100001673319 	银行卡支付	0.999176236
200100008218745 	预支付卡支付	0.950149474
200100003925506 	现金支付	0.21417784
200100007564007 	电子支付	0.212764706
200100009244336 	现金支付	0.991687448
200100009622731 	现金支付	0.995274102
200100008798712 	现金支付	0.51319849
200100009385657 	电子支付	0.998657718
200100005436949 	银行卡支付	0.673206938
200100003932855 	现金支付	0.588446765
200100002267123 	现金支付	0.998538653
200100008070814 	现金支付	0.323598816
200100005399339 	现金支付	0.995750106
200100008616265 	现金支付	0.994544463
200100002113276 	银行卡支付	0.598326164
200100001822791 	银行卡支付	0.679060302
200100009125597 	活动支付	0.000664456
200100004753311 	现金支付	0.274547789
200100009031927 	银行卡支付	0.894812461
200100009365404 	现金支付	0.117275233
200100002333015 	现金支付	0.867809222
200100006870526 	银行卡支付	0.404154791
200100005047124 	银行卡支付	0.896409033
200100008697849 	电子支付	0.567489096
200100008687185 	预支付卡支付	0.130084312
200100009627968 	现金支付	0.992283951
200100005073975 	银行卡支付	0.577746268
200100001430140 	现金支付	0.143897232
200100008604666 	现金支付	0.999046993
200100009589018 	银行卡支付	0.245550614
200100007621981 	电子支付	0.034582862
200100004750265 	银行卡支付	0.889403604
200100006425247 	现金支付	0.709171616
200100008061398 	电子支付	0.115678776
200100008771841 	电子支付	0.461082616
200100009039932 	银行卡支付	0.348073428
200100009770379 	银行卡支付	0.394887836
200100009379320 	银行卡支付	0.990069513
200100006676785 	现金支付	0.995768091
200100009588161 	现金支付	0.978448277
200100007626849 	预支付卡支付	0.009892085
200100001421595 	电子支付	0.021591125
200100008063519 	现金支付	0.999116452
200100009374680 	电子支付	0.154515367
200100008156714 	银行卡支付	0.141295578
200100005080859 	银行卡支付	0.569545878
200100009448148 	现金支付	0.832584311
200100008499297 	银行卡支付	0.069578402
200100008777355 	现金支付	0.995685936
200100009455775 	现金支付	0.350698868
200100008219670 	银行卡支付	0.153312316
200100009438377 	预支付卡支付	0.737409983
200100009107868 	银行卡支付	0.153872071
200100007559423 	现金支付	0.540076046
200100008208114 	现金支付	0.431390389
200100007612541 	现金支付	0.998609566
200100002066751 	银行卡支付	0.129147455
200100001662620 	现金支付	0.49868841
200100006429961 	电子支付	0.065787762
200100005336380 	银行卡支付	0.373647703
200100009023026 	现金支付	0.990774908
200100001228583 	现金支付	0.999318755
200100009866558 	电子支付	0.991181658
200100005115045 	现金支付	0.335673161
200100008790459 	现金支付	0.4197304
200100008447161 	现金支付	0.301815915
200100007622017 	银行卡支付	0.346873741
200100006768669 	活动支付	0.011576219
200100001252686 	现金支付	0.15475357
200100006863473 	银行卡支付	0.832455863
200100005031049 	现金支付	0.997716895
200100005066154 	现金支付	0.489106049
200100004764954 	现金支付	0.065279847
200100009282677 	现金支付	0.995810641
200100007880771 	现金支付	0.998498498
200100009237557 	预支付卡支付	0.22619997
200100008837290 	现金支付	0.372069747
200100008386119 	活动支付	0.003109917
200100002159551 	现金支付	0.999096984
200100008703297 	银行卡支付	0.024045137
200100005339260 	电子支付	0.078684095
200100005068899 	现金支付	0.37854851
200100001646998 	现金支付	0.99662766
200100009446854 	现金支付	0.996747967
200100008504812 	现金支付	0.681391793
200100008458563 	电子支付	0.140370718
200100006483751 	银行卡支付	0.384667264
200100008860529 	现金支付	0.419346849
200100007898121 	银行卡支付	0.193661961
200100008791939 	银行卡支付	0.910757372
200100002240029 	银行卡支付	0.884356957
200100006420375 	活动支付	0.002364625
200100003948173 	银行卡支付	0.898002555
200100007587083 	现金支付	0.99230177
200100009306470 	现金支付	0.198391417
200100009138037 	电子支付	0.138106234
200100009403611 	现金支付	0.999609512
200100008134793 	现金支付	0.933962274
200100008487663 	银行卡支付	0.86836951
200100009491478 	现金支付	0.99877885
200100001437695 	电子支付	0.273832382
200100006482749 	银行卡支付	0.139903419
200100009514243 	现金支付	0.999344563
200100008822236 	电子支付	0.118897454
200100005078679 	现金支付	0.998567335
200100001787351 	现金支付	0.998534799
200100002243056 	预支付卡支付	0.431745458
200100007444936 	现金支付	0.996232102
200100007637388 	现金支付	0.953563339
200100006805977 	银行卡支付	0.590264514
200100002270965 	现金支付	0.857088038
200100008766842 	银行卡支付	0.065332356
200100009953817 	现金支付	0.997086247
200100009839929 	银行卡支付	0.980103825
200100010012116 	现金支付	0.994858612
200100009345475 	现金支付	0.981785064
200100009566716 	现金支付	0.99246988
200100001352812 	银行卡支付	0.930977318
200100009015668 	现金支付	0.998556999
200100007506577 	现金支付	0.9993057
200100008436070 	现金支付	0.787704988
200100006734721 	银行卡支付	0.346193188
200100007565631 	现金支付	0.912227472
200100002430601 	现金支付	0.830154678
200100008430002 	现金支付	0.717894764
200100001985729 	现金支付	0.863732044
200100001798485 	银行卡支付	0.623351959
200100009169558 	现金支付	0.999149009
200100008055353 	现金支付	0.999463637
200100009592905 	电子支付	0.36205813
200100009171314 	现金支付	0.775878163
200100009465113 	现金支付	0.979166667
200100005345496 	银行卡支付	0.638757639
200100001415164 	银行卡支付	0.914226555
200100001956665 	现金支付	0.513393455
200100008756017 	银行卡支付	0.995265152
200100008891229 	银行卡支付	0.663901817
200100008031247 	电子支付	0.065563661
200100009336222 	银行卡支付	0.619382019
200100009502027 	现金支付	0.998226007
